"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Mar-14 to 31-Mar-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IAB QUALIFICATIONS FOR BUSINESS,5194358,31-Mar-14,Education Services ,  Berwick Locality,12038,2606  ,Exam Fees,620,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IAB QUALIFICATIONS FOR BUSINESS,5194355,31-Mar-14,Education Services ,  Alnwick Locality,12036,2606  ,Exam Fees,440,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ICCQ ETC LIMITED,5182730,07-Mar-14,Environmental and Regulatory Services ,  Local Multi Agency Problem Solving,32130,3180  ,Grants to Voluntary Bodies,885,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IDOX SOFTWARE LIMITED,5182942,10-Mar-14,Central Services - Central Services to the Public ,  Electoral Registration,118001,0850  ,Staff Training & Development,625,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IHS (GLOBAL) LIMITED,5194245,17-Mar-14,Adult Social Care ,  Estates,300454,1506  ,Repair and Maintenance,"4,200.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMAGE NORTHUMBRIA,5192736,14-Mar-14,Cultural and Related Services,  Tourist Information Centres,990383,8802  ,TIC Gross Sales,270,Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPACT WORKWEAR LIMITED,5046253,17-Mar-14,Highways and Transport Services ,  Courier Service,205450,2561  ,Protective Clothing,237.46,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPACT WORKWEAR LIMITED,5046253,17-Mar-14,Cultural and Related Services ,  Library Driver,205470,2561  ,Protective Clothing,75.77,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPACT WORKWEAR LIMITED,5046253,17-Mar-14,Highways and Transport Services ,  General Drivers,205480,2561  ,Protective Clothing,162.52,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPACT WORKWEAR LIMITED,5172818,03-Mar-14,Environmental and Regulatory Services ,  Public Protection Technical,232500,2561  ,Protective Clothing,445.57,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPACT WORKWEAR LIMITED,5177537,06-Mar-14,Highways and Transport Services,  Wansbeck Store,990105,8428  ,Stock In Hand,353.7,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPACT WORKWEAR LIMITED,5193483,17-Mar-14,Highways and Transport Services,  Morpeth Store,990100,8446  ,Upkeep of Grounds Other,279.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPACT WORKWEAR LIMITED,5193483,17-Mar-14,Highways and Transport Services,  Alnwick Store,990101,8428  ,Stock In Hand,"1,348.90",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPACT WORKWEAR LIMITED,5203664,21-Mar-14,Highways and Transport Services,  Wansbeck Store,990105,8428  ,Stock In Hand,380.5,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPACT WORKWEAR LIMITED,5207729,26-Mar-14,Highways and Transport Services,  Hexham Store,990103,8428  ,Stock In Hand,891.45,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMPROVEMENT AND DEVELOPMENT AGENCY,5173049,27-Mar-14,Central Services - Other Operating Income and Expenditure ,  Employee Services,125011,0850  ,Staff Training & Development,630,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INCLUSION NORTH CIC,5177431,06-Mar-14,Adult Social Care ,  Local Healthwatch,303053,2900  ,Other Sundry Expenditure,"5,935.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INFINITE DESIGN CONSULTANTS LTD,5177357,27-Mar-14,Cultural and Related Services ,  Druridge,203230,1700  ,Grounds Maintenance,"2,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INFORMATION COMMISSIONERS OFFICE,5196065,18-Mar-14,Central Services - Other Operating Income and Expenditure ,  Information and Applications - Management,127200,2795  ,Corporate Subscriptions,500,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INFOSHARE LIMITED,5169501,24-Mar-14,Central Services - Other Operating Income and Expenditure ,  Information and Applications - Management,127200,2705  ,Computer software - annual licence agreement,"2,700.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ING LEASE (UK) LIMITED,5121205,07-Mar-14,Central Services - Other Operating Income and Expenditure ,  Hexham Priory School - Cleaning,277018,1508  ,Machine Maintenance Service,812.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ING LEASE (UK) LIMITED,5157061,07-Mar-14,Central Services - Other Operating Income and Expenditure ,  Hexham Priory School - Cleaning,277018,1508  ,Machine Maintenance Service,-649.67,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL SECURITY SERVICES 2012,5174175,27-Mar-14,Adult Social Care ,  Blyth Riverside Resource Centre (Blyth),300051,1506  ,Repair and Maintenance,33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL SECURITY SERVICES 2012,5174175,27-Mar-14,Adult Social Care ,  Tynedale Centre (Hexham),300053,1506  ,Repair and Maintenance,33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL SECURITY SERVICES 2012,5174175,27-Mar-14,Adult Social Care ,  Bedlington Day Centre,300100,1506  ,Repair and Maintenance,33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL SECURITY SERVICES 2012,5174175,27-Mar-14,Adult Social Care ,  Lyndon Office Accommodation,300281,1506  ,Repair and Maintenance,33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL SECURITY SERVICES 2012,5174175,27-Mar-14,Adult Social Care ,  Estates,300454,1506  ,Repair and Maintenance,33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL SECURITY SERVICES 2012,5174175,27-Mar-14,Adult Social Care ,  Blyth,306604,1506  ,Repair and Maintenance,66,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL SECURITY SERVICES 2012,5174175,27-Mar-14,Adult Social Care ,  Nomis House,306611,1506  ,Repair and Maintenance,33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,5182315,07-Mar-14,Cultural and Related Services ,  Chevington Community Centre - Running Costs,294907,2645  ,Hired Services,511.26,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5196369,25-Mar-14,Environmental and Regulatory Services ,  Licensing,233100,2500  ,Equipment,711.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5154055,10-Mar-14,Central Services - Central Services to the Public ,  Business Rates,126031,2504  ,Equipment Maintenance,144.9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5154055,10-Mar-14,Central Services - Central Services to the Public ,  Council Tax,126032,2504  ,Equipment Maintenance,289.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5154055,10-Mar-14,Central Services - Central Services to the Public ,  Recovery,126033,2504  ,Equipment Maintenance,289.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5154055,10-Mar-14,Housing General Fund ,  Benefits Assessment,126052,2504  ,Equipment Maintenance,724.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5169493,18-Mar-14,Central Services - Central Services to the Public ,  Council Tax,126032,2500  ,Equipment,136.93,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5169493,18-Mar-14,Housing General Fund ,  Benefits Assessment,126052,2500  ,Equipment,136.92,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5183222,26-Mar-14,Central Services - Central Services to the Public ,  Business Rates,126031,2504  ,Equipment Maintenance,149.9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5183222,26-Mar-14,Central Services - Central Services to the Public ,  Council Tax,126032,2504  ,Equipment Maintenance,299.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5183222,26-Mar-14,Central Services - Central Services to the Public ,  Recovery,126033,2504  ,Equipment Maintenance,299.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5183222,26-Mar-14,Housing General Fund ,  Benefits Assessment,126052,2504  ,Equipment Maintenance,749.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5172882,10-Mar-14,Central Services - Central Services to the Public ,  Business Rates,126031,2504  ,Equipment Maintenance,-124.9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5172882,10-Mar-14,Central Services - Central Services to the Public ,  Council Tax,126032,2504  ,Equipment Maintenance,-249.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5172882,10-Mar-14,Central Services - Central Services to the Public ,  Recovery,126033,2504  ,Equipment Maintenance,-249.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5172882,10-Mar-14,Housing General Fund ,  Benefits Assessment,126052,2504  ,Equipment Maintenance,-624.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSIGHT DIRECT (UK) LTD,5185791,27-Mar-14,Education Services ,  Emp & Skills Business Support,10027,2580  ,Printing & Stationery,"1,390.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSTARMAC LTD,5153325,05-Mar-14,Highways and Transport Services,  Wansbeck Store,990105,8428  ,Stock In Hand,407.12,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSTARMAC LTD,5153329,05-Mar-14,Highways and Transport Services,  Wansbeck Store,990105,8428  ,Stock In Hand,442.52,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSTARMAC LTD,5154255,05-Mar-14,Highways and Transport Services,  Wansbeck Store,990105,8428  ,Stock In Hand,407.12,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSTARMAC LTD,5153335,06-Mar-14,Highways and Transport Services,  Alnwick Store,990101,8428  ,Stock In Hand,"1,493.08",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSTARMAC LTD,5154290,13-Mar-14,Highways and Transport Services,  Hexham Store,990103,8428  ,Stock In Hand,"1,050.56",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSTARMAC LTD,5164974,18-Mar-14,Highways and Transport Services,  Alnwick Store,990101,8428  ,Stock In Hand,885.04,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INSTARMAC LTD,5164976,20-Mar-14,Highways and Transport Services,  Wansbeck Store,990105,8428  ,Stock In Hand,407.12,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INTERPLAN SIGN SYSTEMS LIMITED,5164978,18-Mar-14,Highways and Transport Services ,  Rechargable Construction - South East,200420,2532  ,Highways Materials,549.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INTERPRETING TRANSLATION LINE,5177019,24-Mar-14,Childrens Social Care ,  Berwick FACT,16017,4105  ,S17/ Prevention Childcare Costs,341.34,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INTERSOIL LIMITED,5201001,20-Mar-14,Highways and Transport Services ,  Laboratory,202200,2686  ,Analysts Fees,"9,626.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ISLECARE (AXHOLME) LIMITED,5212967,28-Mar-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,610.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ISLECARE (AXHOLME) LIMITED,5212968,28-Mar-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,862.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ISOS HOUSING LIMITED,5199517,20-Mar-14,Housing General Fund ,  Temporary Accommodation,246130,1550  ,Rents and Leases,"6,363.09",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IT PROFESSIONAL SERVICES LTD,5194879,18-Mar-14,Central Services - Other Operating Income and Expenditure ,  Infrastructure - Management,127300,2701  ,Data Line - Rental,"15,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IT PROFESSIONAL SERVICES LTD,5184909,13-Mar-14,Central Services - Other Operating Income and Expenditure ,  Infrastructure - Management,127300,2720  ,Telephone equipment & installation,"4,402.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IT PROFESSIONAL SERVICES LTD,5183203,18-Mar-14,Central Services - Other Operating Income and Expenditure ,  Infrastructure - Management,127300,2720  ,Telephone equipment & installation,"7,288.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JACK & JILL NURSERY,5173348,04-Mar-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,602,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JAMES COOPER AND SON,5183888,11-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,730.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JAMES COOPER AND SON,5183885,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,800.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JASON HILL TAXI SERVICE,5176638,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,720,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JBT WASTE SERVICES LIMITED,5156796,07-Mar-14,Environmental and Regulatory Services ,  Hexham Depot - Bring Recycling Centres,225540,2060  ,Vehicle hire,393.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JBT WASTE SERVICES LIMITED,5199011,27-Mar-14,Environmental and Regulatory Services ,  Hexham Depot - Bring Recycling Centres,225540,2060  ,Vehicle hire,356.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JBT WASTE SERVICES LIMITED,5204855,27-Mar-14,Environmental and Regulatory Services ,  South East Bring Recycling Centres,225640,3033  ,Waste Recycling,253.13,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JBT WASTE SERVICES LIMITED,5196005,19-Mar-14,Education Services ,  Central Services,12033,1602  ,Refuse collection charge,295,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JDM DIAMONDMASTERS LTD,5161757,17-Mar-14,Highways and Transport Services,  Hexham Store,990103,8428  ,Stock In Hand,396,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JDM DIAMONDMASTERS LTD,5164960,17-Mar-14,Highways and Transport Services,  Alnwick Store,990101,8428  ,Stock In Hand,587,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5142849,06-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"19,466.40",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5198435,19-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"12,016.64",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5184719,31-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"19,650.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5198257,24-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"21,582.60",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5184722,31-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,669.48",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5184725,31-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,669.48",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5198274,24-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"21,582.60",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5198278,19-Mar-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,285,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5198264,19-Mar-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,285,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5198269,19-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"11,827.54",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JENNINGS FORD,5198262,19-Mar-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,285,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JESSOPS EUROPE LIMITED,5197625,25-Mar-14,Childrens Social Care ,  Family Placement Service,17012,2740  ,Advertising / Publicity,"1,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JETPATCHER LIMITED,5213406,28-Mar-14,Highways and Transport Services ,  Alnwick Lionheart Workshop,205240,2012  ,Vehicle Repairs and maintenance,"1,250.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JETWASH NORTHEAST,5186739,13-Mar-14,Environmental and Regulatory Services ,  Blyth Depot - Waste Transfer Station,225650,1506  ,Repair and Maintenance,251.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWITTS COACHES T/A A A JEWITTS AND SONS LTD,5183272,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,200.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWITTS COACHES T/A A A JEWITTS AND SONS LTD,5183281,11-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,565.85",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWITTS COACHES T/A A A JEWITTS AND SONS LTD,5183279,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,485.90",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWITTS COACHES T/A A A JEWITTS AND SONS LTD,5183277,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,950.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWITTS COACHES T/A A A JEWITTS AND SONS LTD,5183275,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,773.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,5176186,05-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,299,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,5175033,05-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,273.28,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,5176649,17-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"90,600.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,5175069,17-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,916.16,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,5185851,24-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,297.2,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,5198492,19-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"42,500.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,5197796,19-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,641.04,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JIGSAW THERAPY SERVICE,5142340,03-Mar-14,Education Services ,  SEN OLA Recoupment & SEN Admin - DSG Funded,14016,2639  ,Professional Services,"10,067.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JIGSAW THERAPY SERVICE,5156276,03-Mar-14,Education Services ,  SEN OLA Recoupment & SEN Admin - DSG Funded,14016,2639  ,Professional Services,522,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JIGSAW THERAPY SERVICE,5141411,03-Mar-14,Education Services ,  SEN OLA Recoupment & SEN Admin - DSG Funded,14016,2639  ,Professional Services,287.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JIGSAW THERAPY SERVICE,5185387,12-Mar-14,Education Services ,  SEN OLA Recoupment & SEN Admin - DSG Funded,14016,2639  ,Professional Services,"10,067.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JIM PAXTON DRIVER TRAINING,5185709,12-Mar-14,Highways and Transport Services ,  Head of Local Services,128015,0850  ,Staff Training & Development,"1,245.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JLA LIMITED,5184921,24-Mar-14,Adult Social Care ,  Tynedale House Residential OP,300252,2570  ,Laundry,337.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JMA JOINERY,5176669,07-Mar-14,Adult Social Care ,  Estates,300454,1506  ,Repair and Maintenance,370,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5172698,17-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,455.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5161503,04-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,237.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5161503,04-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,237.6,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5166036,06-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,118.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5166036,06-Mar-14,Highways and Transport Services ,  Street Lighting Maintenance,200620,2532  ,Highways Materials,250.38,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5166036,06-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,107.76,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5165966,10-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,316.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5165966,10-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,79.2,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5165954,13-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,79.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5165954,13-Mar-14,Highways and Transport Services ,  Street Lighting Maintenance,200620,2532  ,Highways Materials,237.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5172694,17-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,178.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5172694,17-Mar-14,Highways and Transport Services ,  Street Lighting Maintenance,200620,2532  ,Highways Materials,118.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5172694,17-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,407.7,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5207967,25-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,742,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5184373,20-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,178.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5184373,20-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,195.75,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5194459,24-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,158.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5194459,24-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,158.4,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5194459,24-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,69.9,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5185595,24-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"5,600.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5194183,24-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,400.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,5194439,24-Mar-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,79.2,Expense
