"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Dec-14 to 31-Dec-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200146,01-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167006  ,Care Homes with Nursing,"11,617.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200146,01-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167007  ,Residential Care,"3,598.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200146,01-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167006  ,Care Homes with Nursing,"13,014.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200146,01-Dec-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200146,01-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200146,01-Dec-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"36,871.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200146,01-Dec-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,"8,341.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,203874,03-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"2,067.93",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,248568,29-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167009  ,Day Care,284,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,250384,30-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,250384,30-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,"19,678.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,250384,30-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"23,358.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,251082,31-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,550.95",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,251082,31-Dec-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"1,744.82",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200131,01-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200131,01-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,"19,678.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200131,01-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"23,358.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200147,01-Dec-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"3,554.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,242675,22-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,589.08",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,250390,30-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167006  ,Care Homes with Nursing,"1,845.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,250391,30-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167006  ,Care Homes with Nursing,"1,845.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,250392,30-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167006  ,Care Homes with Nursing,"1,845.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,223466,12-Dec-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,314.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,246123,23-Dec-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167007  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,246123,23-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167007  ,Residential Care,"3,577.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,246123,23-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"5,407.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,246123,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,246123,23-Dec-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200136,01-Dec-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167007  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200136,01-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167007  ,Residential Care,"3,577.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200136,01-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"5,407.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200136,01-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,200136,01-Dec-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,223467,12-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167006  ,Care Homes with Nursing,"1,202.79",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,223467,12-Dec-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,285.15,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,251071,31-Dec-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"1,874.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,251100,31-Dec-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,793.86,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEA,220647,15-Dec-14,Highways and Transport Services,  Street Lighting Maintenance,200620,320025  ,Training & Course fees,"1,198.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEADWAY ARTS,211689,08-Dec-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"2,880.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEADWAY ARTS,211689,08-Dec-14,Adult Social Care,  LD South - LS1B1,306153,167008  ,Homecare,640,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEADWAY ARTS,211689,08-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,640,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEALTHCARE PROPERTIES LIMITED T/A BARCLAY COURT CARE HOME,243576,23-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167007  ,Residential Care,"1,435.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LTD - IN ADMINISTRATION,202253,03-Dec-14,Adult Social Care,  LD South - LS1B1,306153,167007  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LTD - IN ADMINISTRATION,202253,03-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167007  ,Residential Care,"8,944.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LTD - IN ADMINISTRATION,202253,03-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"3,598.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LTD - IN ADMINISTRATION,202254,03-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167007  ,Residential Care,"1,341.69",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LTD - IN ADMINISTRATION,202255,03-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"10,815.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LTD - IN ADMINISTRATION,202255,03-Dec-14,Personnel Allow Payments,  Personnel Allow Payments,990345,500190  ,Personal Allowances Dr,97.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEDGELEY MOTORING SERVICES,227738,16-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,767.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEDGELEY MOTORING SERVICES,227740,16-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,945.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEDGELEY MOTORING SERVICES,227742,16-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,982.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEDGELEY MOTORING SERVICES,227743,16-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,528.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242386,22-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,744.37,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242387,22-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,473.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,246400,23-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"3,045.15",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242984,23-Dec-14,Adult Social Care,  LD South - LS1B1,306153,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242984,23-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"2,610.05",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242984,23-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,"1,894.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242984,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"5,642.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242984,23-Dec-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"1,894.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242985,23-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242985,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"11,326.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242985,23-Dec-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242986,23-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,"3,747.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242986,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"9,452.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242986,23-Dec-14,Adult Social Care,  Older MH West - PWMH1,306414,167007  ,Residential Care,"1,894.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242987,23-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242987,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"11,368.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242987,23-Dec-14,Adult Social Care,  Older MH West - PWMH1,306414,167007  ,Residential Care,"1,894.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242988,23-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242988,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,894.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,250402,30-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,405.41",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242388,22-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,015.05",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242389,22-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,401.55,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,201619,02-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242390,22-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167007  ,Residential Care,669.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,216061,10-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167006  ,Care Homes with Nursing,"1,905.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,216062,10-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167006  ,Care Homes with Nursing,"1,905.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,216063,10-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167006  ,Care Homes with Nursing,"1,905.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242991,23-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167006  ,Care Homes with Nursing,"1,905.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242824,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,930.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,201580,02-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167009  ,Day Care,44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,201580,02-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167009  ,Day Care,880,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,201580,02-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-10,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,201580,02-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-12.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,201635,02-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,792,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,201635,02-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-18,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,201635,02-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-22.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226238,16-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167009  ,Day Care,44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226238,16-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167009  ,Day Care,880,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226238,16-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-10,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226238,16-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-12.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226281,16-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,704,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226281,16-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-18,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226281,16-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-22.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226323,16-Dec-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167009  ,Day Care,44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226323,16-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226323,16-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167009  ,Day Care,880,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226323,16-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-10,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226323,16-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-12.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226323,16-Dec-14,Adult Social Care,  CHC Packages,306420,167009  ,Day Care,44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226331,16-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,704,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226331,16-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-18,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,226331,16-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-22.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242208,22-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242208,22-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167009  ,Day Care,836,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242208,22-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-8,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242208,22-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-10,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242231,22-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,704,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242231,22-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-14,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,242231,22-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-17.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,250410,31-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,250410,31-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167009  ,Day Care,836,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,250410,31-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-6,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,250410,31-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,320084  ,Client Contributions,-7.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,250419,31-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167009  ,Day Care,704,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,250419,31-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-6,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,250419,31-Dec-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,320084  ,Client Contributions,-7.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN STUART,204384,04-Dec-14,Tourist Information Centres,  Tourist Information Centres,990383,500107  ,TIC Gross Sales,484.8,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,235169,18-Dec-14,Adult Social Care,  Main Supporting People Grant,303301,166000  ,Other Contributions,"5,849.73",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,235169,18-Dec-14,Adult Social Care,  Main Supporting People Grant,303301,166000  ,Other Contributions,"4,601.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,211695,08-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,76.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,211695,08-Dec-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"50,174.51",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,211697,08-Dec-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,51.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,211697,08-Dec-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"50,397.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,211702,08-Dec-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"3,027.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,211702,08-Dec-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"2,476.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,211704,08-Dec-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167008  ,Homecare,388.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,201772,03-Dec-14,Maintenance Debtors - General,  Maintenance Debtors - General,990016,500197  ,Debtors Raised,306,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,199098,01-Dec-14,Maintenance Debtors - General,  Maintenance Debtors - General,990016,500197  ,Debtors Raised,550,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,205007,04-Dec-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167008  ,Homecare,"3,405.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,205007,04-Dec-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,164.21,Expense
