"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Feb-14 to 28-Feb-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5161141,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"5,655.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157774,20-Feb-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157774,20-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,310.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157775,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,871.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157775,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157775,20-Feb-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,871.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157775,20-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,228.08",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157776,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157776,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,871.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157776,20-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,228.08",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157777,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3357  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157777,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,871.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157777,20-Feb-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157777,20-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"4,538.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157778,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157778,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"3,742.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157778,20-Feb-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"1,871.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157779,20-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"11,468.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157780,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,871.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157780,20-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"4,620.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157781,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3357  ,Care Homes with Nursing,"1,871.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157781,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"3,618.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157781,20-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"4,620.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157782,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3357  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157782,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157782,20-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"4,538.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157783,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3357  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157783,20-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3359  ,Residential Care,"3,598.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,5157783,20-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"2,739.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,5143676,11-Feb-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"3,218.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,5143676,11-Feb-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3357  ,Care Homes with Nursing,"3,434.08",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,5143676,11-Feb-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"3,434.08",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,5143676,11-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"3,218.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,5161143,20-Feb-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,862.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,5161144,20-Feb-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,609.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,5161144,20-Feb-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3357  ,Care Homes with Nursing,"1,717.04",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,5161144,20-Feb-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"1,717.04",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOXTON COURT,5152961,17-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3359  ,Residential Care,"9,690.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOXTON COURT,5152961,17-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"3,889.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOXTON COURT,5152961,17-Feb-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"1,955.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOXTON COURT,5152962,17-Feb-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,955.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FREEDOM LINK LTD,5166684,27-Feb-14,Housing General Fund ,  Adaptations,245060,7171  ,Admin Charge,-33.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FREEDOM LINK LTD,5166684,27-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,368.5,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FREMINGTON MANOR,5154155,18-Feb-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3357  ,Care Homes with Nursing,"1,789.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FRIENDS OF PONTELAND PARK,5144228,12-Feb-14,Planning Services ,  Locality Development,103001,3180  ,Grants to Voluntary Bodies,500,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FUCHS LUBRICANTS (UK) PLC,5130139,03-Feb-14,Highways and Transport Services ,  Hexham Burn Lane Workshop,205270,2011  ,Oil and other (Consumables),"3,045.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FUCHS LUBRICANTS (UK) PLC,5111886,03-Feb-14,Highways and Transport Services ,  Stakeford Workshop,205220,1905  ,General Consumables,259.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FUCHS LUBRICANTS (UK) PLC,5120946,06-Feb-14,Highways and Transport Services ,  Morpeth Workshop,205230,2012  ,Vehicle Repairs and maintenance,371.05,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FUJITSU,5131527,24-Feb-14,Central Services - Other Operating Income and Expenditure ,  Infrastructure - Management,127300,2702  ,Computer hardware,"9,066.86",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,F H BRUNDLE,5132071,26-Feb-14,Cultural and Related Services ,  Woodland Management,203150,1700  ,Grounds Maintenance,450.73,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAILEY LODGE LIMITED,5130449,03-Feb-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"1,839.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAILEY LODGE LIMITED,5153534,17-Feb-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"1,839.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130452,03-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"1,970.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130453,03-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"1,970.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130454,03-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3357  ,Care Homes with Nursing,"2,019.43",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130455,03-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,558.39",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130456,03-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,505.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130457,03-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,505.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130458,03-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"1,970.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130437,03-Feb-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3359  ,Residential Care,"1,930.86",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130438,03-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,563.21",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130439,03-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3357  ,Care Homes with Nursing,"2,077.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130440,03-Feb-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"1,930.86",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,5130441,03-Feb-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,563.21",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GALLIFORD TRY PARTNERSHIPS NORTH LIMITED,5139565,25-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"296,545.41",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GALLIFORD TRY PARTNERSHIPS NORTH LIMITED,5146414,19-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"254,992.11",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GALLIFORD TRY PARTNERSHIPS NORTH LIMITED,5146419,19-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"328,106.84",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAMMA BUSINESS COMMUNICATIONS LIMITED,5153286,17-Feb-14,Central Services - Other Operating Income and Expenditure ,  Infrastructure - Management,127300,2721  ,Telephone Rental & Calls,"19,123.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5130828,10-Feb-14,Highways and Transport Services ,  Maintenance - North,200200,2061  ,Plant Hire,400.35,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5130828,10-Feb-14,Highways and Transport Services ,  Rechargable Construction - North,200400,2061  ,Plant Hire,78.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5130828,10-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,605.21",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5130828,10-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,711.4,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5111728,03-Feb-14,Highways and Transport Services ,  Maintenance - North,200200,2061  ,Plant Hire,260.35,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5111728,03-Feb-14,Highways and Transport Services ,  Winter Services Rural,200380,2061  ,Plant Hire,12.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5111728,03-Feb-14,Highways and Transport Services ,  Rechargable Construction - North,200400,2061  ,Plant Hire,139.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5111728,03-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"5,454.01",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5111728,03-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,838,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5112494,03-Feb-14,Highways and Transport Services ,  Maintenance - South East,200220,2061  ,Plant Hire,147,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5112494,03-Feb-14,Highways and Transport Services ,  Rechargable Construction - South East,200420,2061  ,Plant Hire,162,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5112494,03-Feb-14,Highways and Transport Services ,  Street Lighting Maintenance,200620,2061  ,Plant Hire,205,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5112494,03-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,12,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5112494,03-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,285,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5119780,03-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2061  ,Plant Hire,796.9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5119780,03-Feb-14,Environmental and Regulatory Services ,  NEAT Team West,217300,2061  ,Plant Hire,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5119780,03-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,032.05",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5119780,03-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,891.29,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5115687,10-Feb-14,Highways and Transport Services ,  Maintenance - South East,200220,2061  ,Plant Hire,147,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5115687,10-Feb-14,Highways and Transport Services ,  Rechargable Construction - South East,200420,2061  ,Plant Hire,62,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5115687,10-Feb-14,Highways and Transport Services ,  Street Lighting Maintenance,200620,2061  ,Plant Hire,205,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5115687,10-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,12,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5115687,10-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,140,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5115687,10-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,185,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135165,10-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2061  ,Plant Hire,370.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135165,10-Feb-14,Highways and Transport Services ,  Rechargable Construction - West,200440,2061  ,Plant Hire,86.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135165,10-Feb-14,Environmental and Regulatory Services ,  NEAT Team West,217300,2061  ,Plant Hire,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135165,10-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,036.91",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135165,10-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,533.78,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135113,17-Feb-14,Highways and Transport Services ,  Maintenance - North,200200,2061  ,Plant Hire,246.55,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135113,17-Feb-14,Highways and Transport Services ,  Rechargable Construction - North,200400,2061  ,Plant Hire,145.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135113,17-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,12.99,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135113,17-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,646.34",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135113,17-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,876.9,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135113,17-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,38,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5163126,21-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2061  ,Plant Hire,429.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5163126,21-Feb-14,Environmental and Regulatory Services ,  NEAT Team West,217300,2061  ,Plant Hire,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5163126,21-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,023.65",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5163126,21-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,558.5,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135198,24-Feb-14,Highways and Transport Services ,  Maintenance - North,200200,2061  ,Plant Hire,271.97,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135198,24-Feb-14,Highways and Transport Services ,  Rechargable Construction - North,200400,2061  ,Plant Hire,36.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135198,24-Feb-14,Highways and Transport Services ,  Rechargable Construction - South East,200420,2061  ,Plant Hire,25.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135198,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,102.94,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135198,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,560.05",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135198,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,174.29",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135198,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,125.71,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135120,24-Feb-14,Highways and Transport Services ,  Maintenance - South East,200220,2061  ,Plant Hire,147,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135120,24-Feb-14,Highways and Transport Services ,  Rechargable Construction - South East,200420,2061  ,Plant Hire,178.05,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135120,24-Feb-14,Highways and Transport Services ,  Street Lighting Maintenance,200620,2061  ,Plant Hire,200.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135120,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,12,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135120,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,20.8,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5135120,24-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,256.2,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5132352,05-Feb-14,Highways and Transport Services ,  Maintenance - North,200200,2061  ,Plant Hire,"6,432.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5132352,05-Feb-14,Highways and Transport Services ,  Maintenance - West,200240,2061  ,Plant Hire,"6,432.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5161068,20-Feb-14,Environmental and Regulatory Services ,  NEAT Team West,217300,2061  ,Plant Hire,311.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5161082,20-Feb-14,Environmental and Regulatory Services ,  NEAT Team West,217300,2061  ,Plant Hire,298.86,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,5167770,27-Feb-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,650.00",Asset
