"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Aug-14 to 31-Aug-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,21454,12-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,887.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,21455,12-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,21455,12-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167007  ,Residential Care,"3,598.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,21455,12-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167006  ,Care Homes with Nursing,"3,742.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,21455,12-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,314.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS HEALTHCARE LTD,21455,12-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,"1,330.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,21351,12-Aug-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167007  ,Residential Care,"1,609.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,21351,12-Aug-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167006  ,Care Homes with Nursing,"1,717.04",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,21351,12-Aug-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,"1,717.04",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOUR SEASONS T/A COTSWOLD SPA,21351,12-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,211.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOXTON COURT,12612,07-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167007  ,Residential Care,"9,690.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOXTON COURT,12612,07-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"3,889.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOXTON COURT,12612,07-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,"1,955.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FOXTON COURT,12613,07-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"1,955.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FP TELESET,20183,11-Aug-14,Fire and Rescue Services,  Fire & Rescue Services Admin Centre,30100,144052  ,Postage & Carriage,500,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,FREMINGTON MANOR,12939,07-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167006  ,Care Homes with Nursing,"1,789.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAILEY LODGE LIMITED,41578,26-Aug-14,Adult Social Care,  Older PDI South - PSLTC - Two,306410,167007  ,Residential Care,"1,867.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12589,07-Aug-14,Adult Social Care,  Older MH West - PWMH1,306414,167006  ,Care Homes with Nursing,"2,372.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12590,07-Aug-14,Adult Social Care,  Older MH West - PWMH1,306414,167006  ,Care Homes with Nursing,"1,954.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12591,07-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,528.10",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12592,07-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,482.33",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12593,07-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,429.53",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12594,07-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,429.53",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12595,07-Aug-14,Adult Social Care,  Older MH West - PWMH1,306414,167007  ,Residential Care,"1,907.14",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12596,07-Aug-14,Adult Social Care,  Older MH West - PWMH1,306414,167006  ,Care Homes with Nursing,"2,156.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12597,07-Aug-14,Adult Social Care,  Older MH West - PWMH1,306414,167006  ,Care Homes with Nursing,"2,019.43",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12598,07-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,612.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12599,07-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,565.07",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12600,07-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,510.51",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12601,07-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,510.51",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAINFORD CAREHOMES LIMITED,12602,07-Aug-14,Adult Social Care,  Older MH West - PWMH1,306414,167007  ,Residential Care,"1,970.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,43761,28-Aug-14,Highways and Transport Services,  Maintenance - South East,200220,132001  ,Plant Hire,114,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,43761,28-Aug-14,Highways and Transport Services,  Street Lighting Maintenance,200620,132001  ,Plant Hire,205,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,43761,28-Aug-14,Environmental and Regulatory Services,  NEAT Team South East - Blyth,217200,132001  ,Plant Hire,564,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,43761,28-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,172.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,43761,28-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,549.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,36029,21-Aug-14,Highways and Transport Services,  Rechargable Construction - West,200440,132001  ,Plant Hire,12.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,36029,21-Aug-14,Highways and Transport Services,  A69 Northumberland,200560,132001  ,Plant Hire,4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,36029,21-Aug-14,Highways and Transport Services,  Accelerated Pothole Repairs,200640,132001  ,Plant Hire,9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,36029,21-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"2,955.06",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,41034,26-Aug-14,Highways and Transport Services,  Maintenance - North,200200,132001  ,Plant Hire,262.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,41034,26-Aug-14,Highways and Transport Services,  Rechargable Construction - South East,200420,132001  ,Plant Hire,158.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,41034,26-Aug-14,Highways and Transport Services,  Rechargable Construction - West,200440,132001  ,Plant Hire,31.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,41034,26-Aug-14,Highways and Transport Services,  Highways Network Management,202100,132001  ,Plant Hire,11.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,41034,26-Aug-14,Highways and Transport Services,  Design,202150,132001  ,Plant Hire,161.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,41034,26-Aug-14,Environmental and Regulatory Services,  NEAT Team North - Alnwick,217100,132001  ,Plant Hire,102.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,41034,26-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,485.4,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,41034,26-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,866.44,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,41034,26-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,185,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,21580,12-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,008.95",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,21580,12-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"1,850.00",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,21300,13-Aug-14,Highways and Transport Services,  Hire Desk,205360,132000  ,Vehicle hire,"1,380.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,21301,13-Aug-14,Highways and Transport Services,  Hire Desk,205360,132000  ,Vehicle hire,336,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,21832,12-Aug-14,Highways and Transport Services,  Hire Desk,205360,132000  ,Vehicle hire,"1,380.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,21833,12-Aug-14,Highways and Transport Services,  Hire Desk,205360,132000  ,Vehicle hire,401,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,42457,27-Aug-14,Highways and Transport Services,  Hire Desk,205360,132000  ,Vehicle hire,"1,380.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,42458,27-Aug-14,Highways and Transport Services,  Hire Desk,205360,132000  ,Vehicle hire,"1,380.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAP GROUP LIMITED,42459,27-Aug-14,Highways and Transport Services,  Hire Desk,205360,132000  ,Vehicle hire,"1,380.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GARIC LTD,25647,27-Aug-14,Highways and Transport Services,  Hire Desk,205360,132000  ,Vehicle hire,"1,099.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GAS HOUSE LANE SURGERY,41061,26-Aug-14,Public Health,  Local Public Health Service Health Checks,35114,144034  ,Commissioned Services,500,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATENBY SANDERSON,21753,12-Aug-14,Children's and Education Services,  Director Child Services,24001,101200  ,Recruitment - Advertising,"5,760.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATENBY SANDERSON,21755,12-Aug-14,Children's and Education Services,  Director Child Services,24001,101200  ,Recruitment - Advertising,"3,461.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATENBY SANDERSON,21756,12-Aug-14,Children's and Education Services,  Director Child Services,24001,101200  ,Recruitment - Advertising,"7,840.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATENBY SANDERSON,25702,14-Aug-14,Children's and Education Services,  Director Child Services,24001,144027  ,Consultancy Fees,"14,091.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATENBY SANDERSON,25701,14-Aug-14,Children's and Education Services,  Director Child Services,24001,144027  ,Consultancy Fees,"10,815.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATENBY SANDERSON,32810,19-Aug-14,Central Services,  CPS IFM Repairs & Improvement,128023,144025  ,Professional Services,"16,104.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATESHEAD COUNCIL,19061,11-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,480,Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATESHEAD COUNCIL,32979,19-Aug-14,Central Services,  Procurement,125040,148003  ,Service Subscriptions,"106,593.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATEWAY INTO THE COMMUNITY,40035,22-Aug-14,Adult Social Care,  LD West - LW1H1,306154,167008  ,Homecare,585,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATEWAY INTO THE COMMUNITY,40042,22-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"2,166.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATEWAY INTO THE COMMUNITY,40052,22-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"1,152.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATEWAY INTO THE COMMUNITY,40056,22-Aug-14,Adult Social Care,  LD West - LW1H1,306154,167008  ,Homecare,330,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GATEWAY INTO THE COMMUNITY,40118,22-Aug-14,Children's and Education Services,  FACT Teams Disability,15006,167009  ,Day Care,256,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GBS,48543,04-Aug-14,BELOW LINE,  Capital Financing Account,130052,290000  ,Interest Payments,"176,794.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,35790,21-Aug-14,Planning Services,  Strategic & Urban Development Management,240010,320027  ,Planning Fees,385,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,29792,15-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"153,278.16",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,42583,27-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"25,851.56",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,42840,27-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"11,082.58",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,29790,15-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"49,263.68",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,32829,19-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"89,358.39",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,29818,15-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"35,258.34",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,29821,15-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"60,587.15",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,29890,15-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"107,167.71",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,29892,15-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"66,579.84",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,42842,27-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"127,240.24",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,42845,27-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"92,584.10",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GB BUILDING SOLUTIONS LTD,42848,27-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"39,326.22",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GDCC LIMITED,43473,27-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"6,950.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GDCC LIMITED,43474,27-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"6,950.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GEORGE VARDY LTD,21251,13-Aug-14,Highways and Transport Services,  Hire Desk,205360,132000  ,Vehicle hire,680,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GET CARTER MINI BUS TRAVEL,21721,12-Aug-14,Highways and Transport Services,  SEN Transport,204190,136000  ,Pupils - Travel,134,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GET CARTER MINI BUS TRAVEL,21721,12-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"1,742.00",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GILBERT BIRDSALL LIMITED,32728,19-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,337.07,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GILBERT BIRDSALL LIMITED,32557,19-Aug-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"5,827.33",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GILES ENGINEERING SERVICES,13270,26-Aug-14,Highways and Transport Services,  Laboratory,202200,140002  ,Specialist Equipment for Service Provision,343.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLASDON UK LIMITED,42183,27-Aug-14,Highways and Transport Services,  Maintenance - South East,200220,140016  ,Highways Materials,"1,460.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLENDINNING BROS,32527,19-Aug-14,Environmental and Regulatory Services,  NEAT Team West,217300,130004  ,Vehicle Fuel,"2,458.14",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLENDINNING BROS,32527,19-Aug-14,Environmental and Regulatory Services,  NEAT Team West,217300,130004  ,Vehicle Fuel,578.44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,27733,14-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"2,665.63",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,27732,14-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"2,535.12",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22368,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"2,560.14",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22292,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"4,595.40",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22285,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,266.3,Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,40051,22-Aug-14,Children's and Education Services,  Berwick Sure Start Local Programme,9403,133000  ,Public Transport Fares,350,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22295,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"3,355.38",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22233,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,726.99,Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22228,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"1,864.10",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22232,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,559.23,Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22219,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"3,355.38",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22221,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"3,206.28",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22224,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"1,603.14",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22226,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"1,743.14",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22235,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"3,000.00",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22212,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"6,030.00",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22294,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"2,160.00",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22215,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"4,674.53",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22297,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,553.92,Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLEN VALLEY TOURS LTD,22300,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,671.02,Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GLOBAL PAYMENTS,110583,18-Aug-14,Central Services,  Corporate & Democratic Core,130010,144032  ,Bank Charges,487.46,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GMB NATIONAL ADMINISTRATION UNIT,46776,28-Aug-14,Central Services,  Employee Services,125011,320081  ,Fees and Charges - General,-246.81,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GM CONTRACTING,22195,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,345.07,Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GOMPELS HEALTHCARE LTD,11280,05-Aug-14,Adult Social Care,  Chibburn Court,300154,118000  ,Building cleaning,296.91,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GORDON WILSON LIMITED,43790,29-Aug-14,Highways and Transport Services,  Maintenance - North,200200,132001  ,Plant Hire,876,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GO GATESHEAD LTD,22194,13-Aug-14,N/A,  11i receipt accrual balance,991653,500215  ,Manual Receipt Accruals,"1,990.80",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GO GATESHEAD LTD,33157,20-Aug-14,Highways and Transport Services,  Supported Bus Services,204160,136002  ,Support - rural bus routes,"1,663.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GO GATESHEAD LTD,33038,26-Aug-14,Highways and Transport Services,  Local Sustainable Transport Fund,202110,136002  ,Support - rural bus routes,"3,828.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GO GATESHEAD LTD,33120,19-Aug-14,Highways and Transport Services,  Supported Bus Services,204160,136002  ,Support - rural bus routes,"2,370.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GO GATESHEAD LTD,33161,20-Aug-14,Highways and Transport Services,  Supported Bus Services,204160,136002  ,Support - rural bus routes,"3,625.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,GO GATESHEAD LTD,33119,19-Aug-14,Highways and Transport Services,  Supported Bus Services,204160,136002  ,Support - rural bus routes,"3,740.00",Expense
