"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Jul-14 to 31-Jul-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5368959,22-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,7203  ,Client Contributions - Transport Charges,-24,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5368959,22-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,7211  ,Client Contributions - Day Care Meals,-30,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379905,29-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3361  ,Day Care,305.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379905,29-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,7203  ,Client Contributions - Transport Charges,-8,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379905,29-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,7211  ,Client Contributions - Day Care Meals,-10,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379905,29-Jul-14,Adult Social Care,  CHC Packages,306420,3361  ,Day Care,46.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379909,29-Jul-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3361  ,Day Care,792,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379909,29-Jul-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,7203  ,Client Contributions - Transport Charges,-28,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379909,29-Jul-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,7211  ,Client Contributions - Day Care Meals,-35,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379912,29-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3361  ,Day Care,"1,188.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379912,29-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,7203  ,Client Contributions - Transport Charges,-18,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5379912,29-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,7211  ,Client Contributions - Day Care Meals,-22.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN STUART,5347828,04-Jul-14,Cultural and Related Services,  Tourist Information Centres,990383,8802  ,TIC Gross Sales,439.2,Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5369430,22-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"2,567.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5362431,17-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"3,536.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5340262,01-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"5,849.73",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5340266,01-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"4,601.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5380817,29-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"5,849.73",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5380817,29-Jul-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"4,601.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365541,18-Jul-14,Childrens Social Care ,  FACT Teams Disability,15006,3360  ,Homecare,"1,989.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365542,18-Jul-14,Childrens Social Care ,  FACT Teams Disability,15006,3360  ,Homecare,"1,882.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5339488,01-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"60,937.55",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5339491,01-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"55,806.77",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5349059,08-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"50,475.23",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5349061,08-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"51,930.91",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358148,14-Jul-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"5,265.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358148,14-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"46,244.89",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360915,15-Jul-14,Childrens Social Care ,  FACT Teams Disability,15006,3360  ,Homecare,"1,863.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358149,14-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"3,064.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358149,14-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,172.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358151,14-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,468.31,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358153,14-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,"1,973.19",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358156,14-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"7,761.39",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358156,14-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,502.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358157,14-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"17,044.77",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358157,14-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,408.89,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358499,14-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"3,882.49",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358503,14-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3360  ,Homecare,"4,319.13",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358503,14-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"1,915.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358505,14-Jul-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,"21,542.11",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358505,14-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,338.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358506,14-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,"7,120.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358506,14-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,37.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358507,14-Jul-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"11,737.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358507,14-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,372.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358508,14-Jul-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"3,337.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358508,14-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,213.84,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5358509,14-Jul-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"2,784.62",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5362418,17-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,"4,244.22",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5362421,17-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,"1,166.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5362424,17-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,486,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5362427,17-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"1,294.58",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365609,18-Jul-14,Childrens Social Care ,  FACT Teams Disability,15006,3360  ,Homecare,"1,629.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360874,16-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"3,160.89",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360874,16-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,172.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360876,16-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,468.31,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360878,16-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,"2,016.63",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360883,16-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"7,758.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360883,16-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,502.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360886,16-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"16,882.18",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360886,16-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,408.89,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360895,16-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"4,159.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360903,16-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3360  ,Homecare,"4,297.41",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360903,16-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"1,915.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360909,16-Jul-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,"21,852.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360909,16-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,338.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360911,16-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,"7,889.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360911,16-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,37.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360912,16-Jul-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"11,854.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360912,16-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,372.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360913,16-Jul-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"3,311.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360913,16-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,213.84,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5360917,16-Jul-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"3,555.05",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5363388,17-Jul-14,Childrens Social Care ,  FACT Teams Disability,15006,3360  ,Homecare,"1,707.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365752,18-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"3,064.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365752,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,172.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365755,18-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,468.31,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365757,18-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,"2,087.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365757,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,52.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365762,18-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"7,753.95",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365762,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,543.74,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365765,18-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"17,671.87",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365765,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,347.59,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365768,18-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"4,633.01",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365775,18-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3360  ,Homecare,"4,363.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365775,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"1,908.73",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365779,18-Jul-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,"22,102.66",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365779,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,323.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365782,18-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,"7,371.54",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365782,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,37.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365829,18-Jul-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"11,460.05",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365829,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,368.39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365837,18-Jul-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"3,153.78",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365837,18-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,238.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5365840,18-Jul-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"3,650.03",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5380391,29-Jul-14,Childrens Social Care ,  FACT Teams Disability,15006,3360  ,Homecare,"1,772.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378440,25-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"3,025.26",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378440,25-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,172.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378446,25-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,468.31,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378449,25-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,"2,100.39",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378449,25-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,52.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378455,25-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,324,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378460,25-Jul-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3360  ,Homecare,"7,757.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378460,25-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,543.74,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378462,25-Jul-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3360  ,Homecare,"15,765.57",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378462,25-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,408.89,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378466,25-Jul-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3360  ,Homecare,"4,233.04",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378495,25-Jul-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3360  ,Homecare,"4,685.75",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378495,25-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"1,908.73",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378499,25-Jul-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3360  ,Homecare,"21,686.87",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378499,25-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,398.34,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378501,25-Jul-14,Adult Social Care ,  Older MH South - PSMB1,306411,3360  ,Homecare,"7,346.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378501,25-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,37.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378506,25-Jul-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3360  ,Homecare,"11,196.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378506,25-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,427.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378508,25-Jul-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,"3,140.82",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378508,25-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,238.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5378510,25-Jul-14,Adult Social Care ,  Older MH West - PWMH1,306414,3360  ,Homecare,"4,835.87",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5339484,01-Jul-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3360  ,Homecare,"2,142.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5339484,01-Jul-14,Adult Social Care,  CHC Packages,306420,3360  ,Homecare,"2,619.08",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5339480,01-Jul-14,Adult Social Care ,  LD North - LN1A1,306152,3360  ,Homecare,"9,552.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5350833,08-Jul-14,Adult Social Care ,  LD South - LS1B1,306153,3360  ,Homecare,"7,084.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS COMMUNITY CARE,5380219,29-Jul-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3360  ,Homecare,498.96,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELPING HANDS HOMECARE,5380207,29-Jul-14,Adult Social Care ,  LD West - LW1H1,306154,3360  ,Homecare,"3,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HENDERSON SITE SERVICES LIMITED,5362409,17-Jul-14,Central Services - Other Operating Income and Expenditure ,  Ford Castle (Delegated) (6230),295030,1506  ,Repair and Maintenance,"12,400.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HENSHAW AND BARDON MILL PRE SCHOOL,5361904,16-Jul-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,833,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HERITAGE CENTRE BELLINGHAM,5356836,10-Jul-14,Cultural and Related Services,  Tourist Information Centres,990383,8806  ,TIC Bellingham Heritage Centre,"1,167.51",Liability
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HETHERINGTONS COACHES,5345829,03-Jul-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,923.81",Expense
