"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Jan-14 to 31-Jan-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KIDS FIRST DAY NURSERY (HEXHAM),5094390,08-Jan-14,Childrens Social Care ,  Tynedale FACT,16014,3361  ,Day Care,381.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KIDS FIRST DAY NURSERY (HEXHAM),5103401,15-Jan-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,535.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KIDS FIRST DAY NURSERY (HEXHAM),5103502,15-Jan-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"7,934.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KIDS 1ST DAY NURSERY (ASHINGTON),5103399,15-Jan-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,"1,989.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KIDS 1ST DAY NURSERY (ASHINGTON),5103501,15-Jan-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"11,895.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KID RAPT LTD,5084206,02-Jan-14,Education Services ,  Tyne Valley Core Costs,9452,2502  ,Specialist Equipment for service provision,968,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KILN HILL PRE SCHOOL,5103404,15-Jan-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,"1,377.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KILN HILL PRE SCHOOL,5103503,15-Jan-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"6,362.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINDERKEY HEALTHCARE LIMITED,5099613,10-Jan-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,319.77,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINDERKEY HEALTHCARE LIMITED,5099614,10-Jan-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,985.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINDERKEY HEALTHCARE LIMITED,5099616,10-Jan-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,985.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINDERKEY HEALTHCARE LIMITED,5099618,10-Jan-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,631.89,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINDERKEY HEALTHCARE LIMITED,5094459,09-Jan-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,"1,306.62",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINDERKEY HEALTHCARE LIMITED,5094462,09-Jan-14,Adult Social Care,  CHC Packages,306420,3352  ,Other Independent Care,"1,188.81",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGSTON MINIBUS SERVICES,5091835,08-Jan-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,739.70",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGSTON PROPERTY SERVICES,5112721,21-Jan-14,Housing General Fund ,  Housing Supply and Provision,245040,1700  ,Grounds Maintenance,911.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGSTON PROPERTY SERVICES,5112718,21-Jan-14,Housing General Fund ,  Housing Supply and Provision,245040,1700  ,Grounds Maintenance,911.13,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGSTON PROPERTY SERVICES,5112722,21-Jan-14,Housing General Fund ,  Housing Supply and Provision,245040,1700  ,Grounds Maintenance,911.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGSTON PROPERTY SERVICES,5112726,21-Jan-14,Housing General Fund ,  Housing Supply and Provision,245040,1700  ,Grounds Maintenance,911.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGS ABBOT REST HOME,5120414,24-Jan-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3357  ,Care Homes with Nursing,"1,035.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGS ABBOT REST HOME,5120414,24-Jan-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,345,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGS COTTAGE RESIDENTIAL HOME,5112186,21-Jan-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3359  ,Residential Care,"3,729.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGS COTTAGE RESIDENTIAL HOME,5112186,21-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"7,499.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGS COTTAGE RESIDENTIAL HOME,5112187,21-Jan-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3359  ,Residential Care,732.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGS COTTAGE RESIDENTIAL HOME,5112188,21-Jan-14,Adult Social Care ,  Older PDI West - PWLTH - One,306412,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KINGS COTTAGE RESIDENTIAL HOME,5112188,21-Jan-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"3,749.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KIRTON ENGINEERING LIMITED,5080195,14-Jan-14,Environmental and Regulatory Services ,  Hexham Depot - Depot Running Costs,225510,2500  ,Equipment,266,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KIRTON ENGINEERING LIMITED,5102935,30-Jan-14,Environmental and Regulatory Services ,  Hexham Depot - Depot Running Costs,225510,1506  ,Repair and Maintenance,260,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KJS ACCESS SOLUTIONS,5102654,14-Jan-14,Housing General Fund ,  Adaptations,245060,7171  ,Admin Charge,-132.83,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KJS ACCESS SOLUTIONS,5102654,14-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"1,461.13",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KJS ACCESS SOLUTIONS,5102665,14-Jan-14,Housing General Fund ,  Adaptations,245060,7171  ,Admin Charge,-170,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KJS ACCESS SOLUTIONS,5102665,14-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"1,870.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091878,08-Jan-14,Childrens Social Care ,  FACT Teams Disability,15006,4102  ,Client Transport,552,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5057538,09-Jan-14,Childrens Social Care ,  Berwick FACT,16017,4102  ,Client Transport,720,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5094356,08-Jan-14,Childrens Social Care ,  Berwick FACT,16017,4102  ,Client Transport,-720,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091589,08-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,329.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091591,13-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,214.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091592,08-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,012.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091597,08-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,503.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091600,08-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,735,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091604,08-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,855,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091605,08-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,255,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091607,08-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,660,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5091612,08-Jan-14,Education Services ,  Education Provided Other Than At School,14000,2095  ,Pupils - Travel,357,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KNIGHTS TAXIS LTD,5094454,08-Jan-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,350.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KOBRE AND KIM LLP,5091139,08-Jan-14,Central Services - Other Operating Income and Expenditure ,  Internal Audit,129001,2647  ,Legal Advice - External,"1,440.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KOBRE AND KIM LLP,5125992,30-Jan-14,Central Services - Other Operating Income and Expenditure ,  Internal Audit,129001,2647  ,Legal Advice - External,"1,755.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KONE LIFTS LTD,5115870,23-Jan-14,Cultural and Related Services ,  Ashington Leisure Centre,249570,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,522.48,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KONE LIFTS LTD,5115873,23-Jan-14,Cultural and Related Services ,  Berwick County Library,252260,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,320.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KONE LIFTS LTD,5115877,23-Jan-14,Central Services - Other Operating Income & Expenditure,  Property SLA Recharges - Blyth CC,128042,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,966.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KONE LIFTS LTD,5111795,21-Jan-14,Cultural and Related Services ,  Berwick County Library,252260,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,431.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KONE LIFTS LTD,5111794,21-Jan-14,Cultural and Related Services ,  Ashington Leisure Centre,249570,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,815.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KONE LIFTS LTD,5108364,17-Jan-14,Cultural and Related Services ,  Blyth County Library,252200,1502  ,Building Maintenance - Structural - Unplanned - Centrally Funded,467,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,KOREC GROUP,5066733,06-Jan-14,Highways and Transport Services ,  Laboratory,202200,2500  ,Equipment,700,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,K KABS,5100028,10-Jan-14,Childrens Social Care ,  Alnwick FACT,16018,4102  ,Client Transport,525,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,K KABS,5095318,09-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,450,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,K KABS,5095320,09-Jan-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,494,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,K K KABS,5091571,08-Jan-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,428.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LACA LIMITED,5101593,13-Jan-14,Central Services - Other Operating Income and Expenditure ,  CPS IFM Facilities Management,128025,2760  ,Staff subsistence,254.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAE VEHICLE RENTAL LTD,5102865,27-Jan-14,Highways and Transport Services ,  Hire Desk,205360,2062  ,External Hires,500,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5092391,15-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"21,401.45",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099304,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,-980.7,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099299,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"-1,152.91",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099270,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,-530.57,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099295,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,-856.22,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099287,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,-775.93,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5094492,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,-551.06,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099292,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"3,696.97",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5094479,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,978.70",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5094484,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,806.66,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5094509,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,865.8,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5094664,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,074.45",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099285,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"3,671.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099265,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,867.96",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099297,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"5,454.55",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5099301,09-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"5,301.18",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5125848,30-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,816.84,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5089309,06-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"3,314.20",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5105210,16-Jan-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,665.37,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5094487,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,892.21,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5094500,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,911.41,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5086636,03-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,611.56,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5086624,03-Jan-14,Highways and Transport Services ,  Winter Services Rural,200380,2532  ,Highways Materials,"1,231.81",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5105211,16-Jan-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,662.02,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5081156,02-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,770.66,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5081154,06-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,619.01,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5089217,06-Jan-14,Highways and Transport Services ,  Maintenance - North,200200,2532  ,Highways Materials,307.76,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5089213,06-Jan-14,Highways and Transport Services ,  Maintenance - North,200200,2532  ,Highways Materials,352.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5089203,06-Jan-14,Highways and Transport Services ,  Maintenance - North,200200,2532  ,Highways Materials,306.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5089219,06-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,557.73,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5089311,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"5,322.54",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5090879,08-Jan-14,Highways and Transport Services ,  Maintenance - West,200240,2532  ,Highways Materials,"2,177.74",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5089269,13-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"3,727.75",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5088882,06-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"3,276.51",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5088883,06-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"3,262.08",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5119715,24-Jan-14,Highways and Transport Services ,  Rechargable Construction - South East,200420,2532  ,Highways Materials,565.57,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5119715,24-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,559.35,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5090196,07-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,457.41",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5119733,24-Jan-14,Highways and Transport Services ,  Rechargable Construction - South East,200420,2532  ,Highways Materials,371.66,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5119733,24-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,621.5,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5091210,07-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,783.08",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5091250,07-Jan-14,Highways and Transport Services ,  Maintenance - North,200200,2532  ,Highways Materials,62.09,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5091250,07-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,543.97,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5111962,21-Jan-14,Highways and Transport Services ,  Winter Services Rural,200380,2532  ,Highways Materials,650.29,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5091255,07-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,341.5,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5112840,22-Jan-14,Highways and Transport Services ,  Maintenance - North,200200,2532  ,Highways Materials,295.61,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5112840,22-Jan-14,Highways and Transport Services ,  Rechargable Construction - North,200400,2532  ,Highways Materials,225.41,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5112832,22-Jan-14,Highways and Transport Services ,  Maintenance - North,200200,2532  ,Highways Materials,396.85,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5112832,22-Jan-14,Highways and Transport Services ,  Rechargable Construction - North,200400,2532  ,Highways Materials,76.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5112822,22-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"3,680.52",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5112831,22-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,442.49",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5112828,22-Jan-14,Highways and Transport Services ,  Maintenance - North,200200,2532  ,Highways Materials,236.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5112828,22-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,64.79,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5125807,30-Jan-14,Highways and Transport Services ,  Maintenance - North,200200,2532  ,Highways Materials,307.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5122719,28-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,498.43",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5122718,28-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"4,972.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5122888,28-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"3,296.46",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5125843,30-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"6,600.70",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5122876,28-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,269.44,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5122881,28-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,525.77",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5122870,28-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,261.65",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LAFARGE TARMAC TRADING LIMITED,5094490,08-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"1,040.17",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,LANDFORM SURVEYS LIMITED,5080167,16-Jan-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"4,250.00",Asset
