"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-May-14 to 31-May-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANDICARE,5297537,30-May-14,Housing General Fund ,  Adaptations,245060,7171  ,Admin Charge,-180.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANDICARE,5297537,30-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"1,985.50",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANDICARE,5297528,30-May-14,Housing General Fund ,  Adaptations,245060,7171  ,Admin Charge,-397.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANDICARE,5297528,30-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"4,372.50",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANDICARE,5283227,20-May-14,Housing General Fund ,  Adaptations,245060,7171  ,Admin Charge,-203,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANDICARE,5283227,20-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,"2,233.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAND IN HAND PRE-SCHOOL,5280087,15-May-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,"1,147.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANSON AGGREGATES,5255744,09-May-14,Highways and Transport Services ,  Rechargable Construction - West,200440,2532  ,Highways Materials,"1,188.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANSON AGGREGATES,5262463,15-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,805.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANSON AGGREGATES,5262466,16-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,635.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANSON AGGREGATES,5262457,23-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"7,225.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HANSON AGGREGATES,5272187,27-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,805.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HARDRIDING HOUSE,5273959,13-May-14,Adult Social Care ,  LD West - LW1H1,306154,3359  ,Residential Care,"21,694.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HARDRIDING HOUSE,5273959,13-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,425.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HATTON TRAFFIC MANAGEMENT LTD,5283742,21-May-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"2,920.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAVENDENE RESIDENTIAL HOME,5286881,22-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3359  ,Residential Care,"3,729.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAVENDENE RESIDENTIAL HOME,5286881,22-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAVENDENE RESIDENTIAL HOME,5286881,22-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAVENDENE RESIDENTIAL HOME,5268592,09-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"5,251.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAVENDENE RESIDENTIAL HOME,5286880,22-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"11,311.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAVENDENE RESIDENTIAL HOME,5268593,09-May-14,Adult Social Care ,  Older PDI West - PWLTP - Two,306413,3359  ,Residential Care,"1,731.38",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAVENDENE RESIDENTIAL HOME,5268593,09-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,865.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAVENDENE RESIDENTIAL HOME,5268593,09-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,865.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HAYDON AND ALLEN VALLEYS MEDICAL PRACTICE,5268812,09-May-14,Public Health,  Local Public Health Service Health Checks,35114,2656  ,Commissioned Services,650,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HBP MONPELLIER LIMITED,5290289,27-May-14,Cultural and Related Services ,  County Tourist Information,250100,2702  ,Computer hardware,595,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HBP MONPELLIER LIMITED,5284274,22-May-14,Cultural and Related Services ,  County Tourist Information,250100,2702  ,Computer hardware,"1,020.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5263319,07-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,383.34,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5282445,19-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"1,376.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5282445,19-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,360.74,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5280541,16-May-14,Adult Social Care,  CHC Packages,306420,3361  ,Day Care,390,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274332,13-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3357  ,Care Homes with Nursing,"6,705.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274332,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"3,432.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274332,13-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,"3,104.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274333,13-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3357  ,Care Homes with Nursing,898.03,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274333,13-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,237.62,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274334,13-May-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274334,13-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3357  ,Care Homes with Nursing,"5,108.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274334,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,756.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274334,13-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,199.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274334,13-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,"2,217.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274335,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"3,010.83",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274335,13-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"10,919.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274335,13-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,760.39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274336,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,756.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274336,13-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"8,886.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274336,13-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274337,13-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"10,839.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274338,13-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274338,13-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3359  ,Residential Care,"1,696.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274338,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,756.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274338,13-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3357  ,Care Homes with Nursing,"1,676.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274338,13-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"8,479.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274338,13-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,"1,330.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274339,13-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"3,248.77",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274172,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274172,13-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"5,366.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274172,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"12,584.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274173,13-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"10,733.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274173,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"2,966.15",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274173,13-May-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,373.71,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274174,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274174,13-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"5,366.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274174,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"9,006.16",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274174,13-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274175,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,646.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274176,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5291273,28-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,737.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5281268,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,589.08",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5262617,06-May-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3357  ,Care Homes with Nursing,239.47,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5262617,06-May-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,63.37,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274311,13-May-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274311,13-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3359  ,Residential Care,"3,577.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274311,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274311,13-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274312,13-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274312,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274312,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274312,13-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HC ONE LIMITED,5274313,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"3,598.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEADWAY ARTS,5261761,06-May-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3361  ,Day Care,"2,320.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEADWAY ARTS,5261761,06-May-14,Adult Social Care ,  LD South - LS1B1,306153,3361  ,Day Care,520,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEADWAY ARTS,5261761,06-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3361  ,Day Care,520,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEADWAY ARTS,5287945,23-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3361  ,Day Care,480,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281270,16-May-14,Adult Social Care ,  LD South - LS1B1,306153,3359  ,Residential Care,830.57,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281270,16-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"3,322.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281270,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"2,501.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281271,16-May-14,Adult Social Care ,  LD South - LS1B1,306153,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281271,16-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"7,155.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281271,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"5,387.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281272,16-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,-258.49,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281273,16-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,702.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281273,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,744.82",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281274,16-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281274,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281275,16-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,830.57,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281275,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"4,569.01",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281275,16-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,462.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281276,16-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281276,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"9,840.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATHDALE CARE LIMTED-IN ADMINISTRATION,5281276,16-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,995.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEATON CATERING EQUIPMENT LTD,5264630,29-May-14,Central Services - Other Operating Income and Expenditure,  Coquet High School - Catering,264439,2550  ,Catering Equipment,544.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEDGELEY MOTORING SERVICES,5283241,20-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,530.43",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEDGELEY MOTORING SERVICES,5283242,20-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,522.29",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEDGELEY MOTORING SERVICES,5283243,20-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,619.97",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HEDGELEY MOTORING SERVICES,5283244,20-May-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,143.01",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5282437,19-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5282438,19-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,7765  ,Recharge revenue expense to capital,631.37,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271964,13-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"3,729.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271964,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"9,322.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271965,13-May-14,Adult Social Care ,  LD South - LS1B1,306153,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271965,13-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3359  ,Residential Care,"1,132.05",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271965,13-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271965,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"3,749.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271965,13-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"4,713.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271966,13-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271966,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"13,206.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271967,13-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271967,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"13,197.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271968,13-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271968,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,885.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271968,13-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"3,749.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271969,13-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"2,760.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5271969,13-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"2,760.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5282740,20-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"3,146.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5282740,20-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"7,447.59",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5282371,19-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,930.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5262632,07-May-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3361  ,Day Care,44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5262632,07-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,3361  ,Day Care,336.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5262632,07-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,7203  ,Client Contributions - Transport Charges,-14,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5262632,07-May-14,Adult Social Care ,  Older PDI South - PSLTB - One,306409,7211  ,Client Contributions - Day Care Meals,-17.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HELEN MCARDLE CARE,5262632,07-May-14,Adult Social Care,  CHC Packages,306420,3361  ,Day Care,15.4,Expense
